#{"t_start": 1633480443.85006, "env_id": null}
r,l,t
0,20,717.265005
0,20,719.352004
0,20,720.961004
0,20,723.870004
0,20,725.817004
0,20,729.532004
0,20,731.748004
0,20,733.639004
0,20,735.392004
0,20,737.197027
0,20,739.297004
0,20,741.508004
0,20,743.977004
0,20,745.689004
0,20,747.701005
0,20,750.915005
0,20,752.724006
0,20,754.627007
0,20,756.656028
0,20,759.464005
0,20,761.525004
0,20,763.854005
0,20,765.961004
0,20,768.538005
0,19,772.651042
0,20,774.873005
0,20,776.478005
0,20,778.057004
0,20,779.772028
0,19,783.776041
0,20,785.640005
0,20,787.369005
0,20,791.249027
0,20,793.823004
0,20,795.696005
0,20,798.343004
0,20,800.721005
0,20,803.124007
0,20,804.97803
0,20,806.908004
0,20,808.839005
0,20,812.268004
0,20,814.351007
0,20,816.592007
0,20,818.326029
0,20,819.946005
0,20,821.728004
0,20,824.199004
0,20,826.860004
0,20,829.085004
0,20,832.564004
0,20,834.548005
1,17,838.989004
0,20,841.535005
0,20,843.241007
0,20,845.719004
0,20,847.920029
0,20,850.212004
0,20,852.121005
0,20,854.006004
0,20,855.629007
0,20,857.817005
0,20,859.448004
0,20,861.180007
0,20,863.186029
0,20,864.982004
0,20,866.919004
0,20,868.912004
0,20,870.893029
0,20,872.618004
0,20,874.592029
0,20,877.019029
0,20,878.882007
0,20,881.178004
0,20,883.186004
0,20,885.179007
0,20,887.031004
0,20,889.210007
0,20,891.613029
0,20,893.858006
0,20,895.545004
0,20,897.239004
0,20,899.636004
0,20,902.105004
0,20,904.090007
0,20,906.288006
0,12,908.075006
0,20,909.739029
0,20,911.441004
0,20,913.593004
0,20,916.369007
0,20,919.500005
0,20,922.037004
0,20,924.658007
0,20,927.112004
0,20,929.358004
0,20,931.574007
0,20,933.651005
0,20,935.487029
0,20,937.830027
0,20,940.310029
0,20,942.394005
0,20,944.539004
0,20,946.413004
0,20,948.383029
0,20,950.753028
0,20,952.742006
0,20,954.273006
0,20,956.015005
0,20,957.815005
0,20,959.982004
0,20,962.611006
0,20,965.765004
0,20,968.112005
0,20,970.266005
0,20,972.168005
0,20,974.652006
0,20,976.331007
0,20,978.253004
0,20,981.134004
0,20,983.446007
0,20,986.752004
0,20,988.342005
0,20,989.963004
0,20,991.974004
0,20,994.228005
0,20,995.997004
0,20,998.282004
0,20,1000.472028
0,20,1003.125005
0,20,1004.715005
0,20,1007.354005
0,20,1009.201005
0,20,1011.053004
0,20,1012.780006
0,20,1014.637004
0,20,1016.239004
0,20,1018.154029
0,20,1020.045004
0,20,1022.025004
0,20,1023.928005
0,20,1025.932007
0,20,1027.446007
0,20,1029.046004
0,20,1031.687005
0,20,1033.793005
0,20,1035.537004
0,20,1043.635006
0,20,1045.437004
0,20,1047.154004
0,20,1049.244006
0,20,1050.966005
0,20,1053.058005
0,20,1055.316005
0,20,1058.436004
0,20,1060.902004
0,20,1062.917005
0,20,1065.568005
0,20,1067.790004
0,20,1070.675004
0,20,1072.599005
0,20,1074.739004
0,20,1076.706005
0,20,1079.042005
0,20,1080.900035
0,20,1082.733007
0,20,1084.503005
0,20,1086.687005
0,20,1088.700004
0,20,1090.545005
0,20,1100.005029
0,20,1101.744004
0,20,1104.406004
0,16,1110.681041
0,20,1112.666004
0,20,1114.582005
0,20,1116.376004
0,20,1119.653004
0,20,1122.126005
0,20,1124.134005
0,20,1125.950004
0,20,1127.898005
0,20,1130.627029
0,20,1133.800005
0,20,1135.342005
0,20,1137.205005
0,20,1139.340004
0,20,1142.343007
0,20,1144.145005
0,20,1146.023004
0,20,1148.347029
0,20,1151.702005
0,20,1153.769005
0,20,1155.78603
0,20,1157.923007
0,20,1159.643004
0,20,1162.082005
0,20,1164.037004
0,20,1165.805029
0,20,1167.682004
0,20,1169.445005
0,20,1171.544004
0,20,1173.245032
0,20,1176.317004
0,20,1178.924006
0,20,1181.075004
0,20,1183.395004
0,20,1185.379008
0,20,1187.280006
0,20,1188.947004
0,20,1192.430004
0,20,1195.449004
1,16,1198.300041
0,20,1201.009007
0,20,1202.816005
0,20,1205.308005
0,20,1208.29203
0,20,1210.066008
0,20,1212.199004
0,20,1214.057004
0,20,1216.058004
0,20,1217.930005
0,20,1220.377004
0,20,1222.543005
0,20,1224.212004
0,20,1226.085005
0,20,1227.983004
0,20,1230.237005
0,20,1233.162004
0,20,1234.787004
0,20,1237.000005
0,20,1239.560004
0,20,1241.527007
0,20,1243.215004
0,20,1244.998004
0,20,1246.71003
0,20,1248.385005
0,20,1250.287029
0,20,1252.145029
0,20,1254.093007
0,20,1255.746029
0,20,1257.383029
0,20,1259.998004
0,20,1265.022007
0,20,1267.241004
0,20,1268.997005
0,20,1271.211006
0,20,1273.242029
0,20,1275.609004
0,20,1278.306004
0,20,1280.242007
0,20,1282.047029
0,20,1285.186006
0,20,1290.301004
0,20,1292.137004
0,20,1294.849005
0,20,1296.456004
0,20,1299.300004
0,20,1305.303004
0,20,1307.42503
0,20,1309.378005
0,20,1313.019006
0,20,1314.934006
0,20,1316.671004
0,20,1318.630005
0,20,1321.462004
0,20,1323.924004
0,20,1325.824004
0,20,1327.812005
0,20,1330.572005
0,20,1332.740029
0,20,1335.200004
0,20,1338.782005
0,20,1341.272007
0,20,1343.149007
0,20,1345.042006
0,20,1348.192004
0,20,1349.842004
0,20,1353.562007
0,20,1355.559006
0,20,1357.655004
0,20,1361.669004
0,20,1365.227007
0,20,1366.758004
0,20,1369.925004
0,20,1371.727005
0,20,1375.342005
0,20,1377.457004
0,20,1379.286007
0,20,1380.837004
0,20,1382.819029
0,20,1385.252007
0,20,1389.324006
0,20,1391.220004
0,20,1393.167007
0,20,1394.987005
0,20,1396.859004
0,20,1399.027004
0,20,1401.096004
0,20,1403.346004
0,20,1405.27403
0,20,1407.181004
0,20,1408.985038
0,20,1410.806005
0,20,1412.681029
0,20,1414.625006
0,20,1416.220004
0,20,1418.056004
0,20,1420.548004
0,20,1422.423004
0,20,1424.607007
0,20,1426.480004
0,20,1428.286004
0,20,1430.013005
0,20,1433.401004
0,20,1435.507004
0,20,1437.966004
0,20,1439.723004
0,20,1441.606004
0,20,1443.822005
0,20,1445.732005
0,15,1448.647007
0,20,1451.303034
0,20,1453.230005
0,20,1454.976005
0,20,1457.186005
0,20,1459.293004
0,20,1461.313006
0,20,1462.958004
0,20,1464.726007
0,20,1466.489004
0,20,1468.468008
0,20,1471.079029
0,20,1472.757004
0,20,1474.853007
0,20,1476.497005
0,20,1478.868004
0,20,1481.345004
0,20,1483.204004
0,20,1487.284004
0,20,1489.024004
0,20,1491.344004
0,20,1493.245004
0,20,1495.568004
0,20,1497.443007
0,20,1500.580029
0,20,1502.575004
0,20,1504.442004
0,20,1506.345004
0,20,1509.056004
0,20,1510.689006
0,20,1512.588005
0,20,1514.332004
0,20,1516.390007
0,20,1518.622004
0,20,1520.261005
0,20,1522.791004
0,20,1524.330004
0,20,1526.241004
0,20,1528.172004
0,20,1531.944004
0,20,1533.564007
0,20,1536.560004
0,20,1542.164005
0,20,1544.079805
0,20,1546.317804
0,19,1551.733804
0,20,1553.720804
0,20,1556.170807
0,20,1558.113804
0,20,1560.895827
0,20,1562.762831
0,20,1564.573806
0,20,1567.118829
0,20,1570.419806
0,20,1572.762836
0,20,1574.270832
0,20,1576.544804
0,20,1578.844804
0,20,1581.564807
0,20,1584.533807
0,20,1586.660828
0,20,1588.507827
0,20,1591.390804
0,20,1592.992839
0,20,1595.134829
0,20,1597.531806
0,20,1599.209806
0,20,1602.386804
0,20,1605.608829
0,20,1607.294804
0,20,1609.185829
0,20,1610.962805
0,20,1612.781806
0,20,1614.585828
0,20,1616.478804
0,20,1618.277828
0,20,1619.966804
0,20,1621.941828
0,20,1624.364804
0,20,1626.212804
0,20,1629.086829
0,20,1631.022804
0,20,1633.215805
0,20,1637.001828
0,20,1638.616832
0,20,1640.729829
0,20,1642.827804
0,20,1645.230806
0,20,1647.647806
0,20,1649.530828
0,20,1655.231831
0,20,1657.388807
0,20,1659.099828
0,20,1661.241806
0,20,1663.702805
0,20,1665.818804
0,20,1670.976804
0,20,1672.831804
0,20,1674.680828
0,20,1676.74583
0,20,1678.950829
0,20,1680.729804
0,20,1682.406804
0,20,1685.558808
0,20,1688.204808
0,20,1689.840831
0,20,1692.405806
0,20,1694.689832
0,20,1696.428804
0,20,1699.136805
0,20,1701.569806
0,20,1703.626805
0,20,1705.839806
0,20,1708.161804
0,20,1709.787805
0,20,1711.862804
0,20,1713.661803
0,20,1715.777805
0,20,1718.185829
0,20,1720.207827
0,20,1722.935804
0,20,1726.538828
0,20,1728.766807
0,20,1731.283807
0,20,1732.998804
0,20,1734.825804
0,20,1736.637828
0,20,1739.258829
0,20,1741.297804
0,20,1742.721836
0,20,1744.239804
0,20,1746.699805
0,20,1748.294837
0,20,1750.994804
0,20,1752.988806
0,20,1754.843807
0,20,1757.050828
0,20,1759.803806
0,20,1761.676804
0,20,1764.255831
0,20,1766.129805
0,20,1768.050829
0,20,1770.308804
0,20,1772.720805
0,20,1774.760804
0,20,1777.027806
0,20,1778.944804
0,20,1780.842804
0,20,1782.781804
0,20,1784.977804
0,20,1786.988806
0,20,1789.041828
0,20,1791.284807
0,20,1793.987807
0,20,1795.848805
0,20,1797.965829
0,20,1799.686806
0,20,1801.672804
0,20,1804.464804
0,20,1806.292829
0,20,1808.493829
0,20,1812.316807
0,20,1814.993807
0,20,1816.670805
0,20,1818.937804
0,20,1821.160806
0,20,1824.127829
0,20,1825.757805
0,20,1827.734803
0,20,1829.412806
0,20,1831.654805
0,20,1834.327828
1,19,1836.859804
0,20,1838.665804
0,20,1840.689829
0,20,1843.117827
0,20,1845.417804
0,20,1847.554829
0,20,1850.156806
0,20,1852.077829
0,20,1854.096804
0,20,1856.121831
0,20,1857.626806
0,20,1860.663804
0,20,1864.416828
0,20,1866.073804
0,20,1868.939829
0,20,1871.329804
0,20,1873.363806
0,20,1875.739827
0,20,1877.848805
0,20,1879.500806
0,20,1881.143804
0,20,1883.929807
0,20,1886.856804
0,20,1889.246829
0,20,1891.448827
0,20,1893.376804
0,20,1895.770804
0,20,1897.717807
0,20,1900.415807
0,20,1902.104804
0,20,1903.687827
0,20,1905.894804
0,20,1915.082829
0,20,1917.000807
0,20,1918.744829
0,20,1921.828829
0,20,1925.413804
0,20,1928.631804
0,20,1930.539829
0,20,1932.184804
0,20,1935.101806
0,20,1937.134804
0,20,1938.976806
0,20,1940.761807
0,20,1942.446804
0,20,1944.464804
0,20,1946.219804
0,20,1948.677805
0,20,1950.504807
0,20,1952.638806
0,20,1955.248804
0,20,1957.412804
0,20,1959.443829
0,20,1961.651803
0,20,1963.812829
0,20,1966.176806
0,20,1968.321807
0,20,1971.026805
0,20,1972.873829
0,20,1974.543804
0,20,1976.085805
0,20,1978.781805
0,20,1980.870832
0,20,1982.829828
0,20,1984.700806
0,20,1986.837804
0,20,1988.943806
0,20,1991.478804
0,20,1993.126807
0,20,1995.568805
0,20,1997.225804
0,20,1999.150804
0,20,2001.215806
0,20,2003.149805
0,20,2005.262828
0,20,2006.888804
0,20,2008.762805
0,20,2011.220806
0,20,2013.204807
0,20,2015.304805
0,20,2017.028804
0,20,2019.089831
0,20,2021.091805
0,20,2024.515804
0,20,2026.708804
0,20,2028.388805
0,20,2030.710804
0,20,2032.795804
0,20,2035.123828
0,20,2037.130807
0,20,2038.834829
0,20,2041.273803
0,20,2043.087806
0,20,2044.925805
0,20,2049.788804
0,20,2051.821804
0,20,2053.793829
0,20,2055.993806
0,20,2061.265805
0,20,2063.463827
0,20,2065.581805
0,20,2068.037837
0,20,2071.425806
0,20,2073.182807
0,20,2075.239804
0,20,2076.920805
0,20,2080.497807
0,20,2082.793829
0,20,2084.590805
0,20,2086.648804
0,20,2088.610829
0,20,2091.354829
0,20,2093.758827
0,20,2096.070804
0,20,2098.392804
0,20,2100.315804
0,20,2102.656806
0,20,2104.660804
0,20,2106.747804
0,20,2108.758804
0,20,2110.617804
0,20,2112.527804
0,20,2115.092804
0,20,2116.976804
0,20,2118.595829
0,20,2120.602804
0,20,2122.324804
0,20,2124.160806
0,20,2126.343828
0,20,2128.914806
0,20,2131.084827
0,20,2133.082829
0,20,2136.029807
0,20,2137.988829
0,20,2140.055804
0,20,2142.232804
0,20,2145.387828
0,20,2146.939804
0,20,2149.227829
0,20,2151.080829
0,20,2153.575807
0,20,2155.220806
0,20,2157.239829
0,20,2159.453806
0,20,2161.413805
0,20,2163.966829
0,20,2166.158832
0,20,2169.652828
0,20,2171.525807
0,20,2173.563804
0,20,2175.421804
0,20,2177.600829
0,20,2179.485804
0,20,2181.682829
0,20,2184.555828
0,20,2187.321829
0,20,2189.43883
0,20,2191.361807
0,20,2193.233807
0,20,2196.070806
0,20,2198.309804
0,20,2200.091804
0,20,2203.317804
0,20,2204.968829
0,20,2206.981829
0,20,2208.783806
0,20,2212.903828
0,20,2214.835829
0,20,2216.682832
0,20,2218.641804
0,20,2220.542806
0,20,2223.426805
0,20,2225.62284
0,20,2228.139828
0,20,2229.857806
0,20,2232.395804
0,20,2234.335806
0,20,2236.138804
0,20,2237.740804
0,20,2239.373807
0,20,2241.133827
0,20,2243.053827
0,20,2244.683805
0,20,2246.699806
0,20,2250.793807
0,20,2253.549806
0,20,2255.384804
0,20,2257.150806
0,20,2259.386804
0,20,2261.684806
0,20,2263.389827
0,20,2265.371805
0,20,2267.837829
0,20,2269.574827
0,20,2271.514807
0,20,2273.129805
0,20,2277.079829
0,20,2279.097804
0,20,2280.914804
0,20,2283.085829
0,20,2285.789804
0,20,2288.426829
0,20,2290.935807
0,20,2293.575806
0,20,2301.281805
0,20,2303.445832
0,20,2305.186804
0,20,2307.310804
0,20,2309.549806
0,20,2311.309806
0,20,2313.928805
0,20,2316.172804
0,20,2319.956807
0,20,2321.754804
0,20,2323.372804
0,20,2325.389804
0,20,2327.324804
0,20,2329.139807
0,20,2330.738806
0,20,2333.278805
0,20,2335.033807
0,20,2337.407804
0,20,2339.699804
0,20,2342.356807
0,20,2344.719829
0,20,2346.572804
0,20,2349.846829
0,20,2352.016805
0,20,2354.188806
0,20,2357.354804
0,20,2359.927807
0,20,2363.316829
0,20,2366.091829
0,20,2368.390805
0,20,2370.749804
0,20,2373.829829
0,20,2376.144828
0,20,2378.238806
0,20,2380.145804
0,20,2381.976804
0,20,2383.819807
0,20,2386.463828
0,20,2388.109805
0,20,2390.377804
0,20,2392.051804
1,16,2394.885804
0,20,2397.348804
0,20,2399.122828
0,20,2401.519805
0,20,2404.498827
0,20,2406.227827
0,20,2408.170829
0,20,2410.273827
0,20,2412.616804
0,20,2414.516807
0,20,2417.751804
0,20,2428.440804
0,20,2430.875829
0,20,2432.747827
0,20,2438.478828
0,20,2440.757828
0,20,2443.917805
0,20,2445.928804
0,20,2447.713831
0,20,2449.606829
0,20,2451.722804
0,20,2453.659804
0,20,2455.336808
0,20,2457.292804
0,20,2465.950804
0,20,2468.110806
0,20,2471.661829
0,20,2473.667805
0,20,2475.834807
0,20,2478.823828
0,20,2480.823827
0,20,2482.723805
0,20,2484.737805
0,20,2487.800804
0,20,2490.51083
0,20,2492.166806
0,20,2494.109828
0,20,2495.974804
0,20,2498.253828
0,20,2502.419806
0,20,2504.318804
0,20,2506.679804
0,20,2508.335829
0,20,2513.804804
0,20,2515.501836
0,20,2518.138804
0,20,2519.860829
0,20,2522.188804
0,20,2524.854807
0,20,2527.659808
0,20,2529.389829
0,20,2531.484804
0,20,2533.772804
0,20,2535.653804
0,20,2537.852804
0,20,2540.788804
0,20,2542.468805
0,20,2545.417804
0,20,2547.750829
0,20,2549.627804
0,20,2551.976804
0,17,2554.206807
0,20,2556.495807
0,20,2558.382804
0,20,2560.977804
0,20,2565.127804
0,20,2567.390804
0,20,2569.02983
0,20,2571.923805
0,20,2582.986828
0,20,2584.902804
0,20,2587.180804
0,20,2589.889804
0,20,2591.983829
0,20,2594.010804
0,20,2596.167806
0,20,2599.220829
0,20,2602.639805
0,20,2604.876804
0,20,2606.916804
0,20,2609.268828
0,20,2611.835807
0,20,2614.272805
0,20,2616.291804
0,20,2618.666804
0,20,2620.777827
0,20,2622.818807
0,20,2624.419805
0,20,2626.253829
0,20,2629.031807
0,20,2630.647805
0,20,2632.301807
0,20,2634.013829
0,20,2636.516804
0,20,2639.607805
0,20,2641.169804
0,20,2642.801804
0,20,2645.028828
0,20,2648.010805
0,20,2649.863804
0,20,2652.583807
0,20,2655.02983
0,20,2659.985804
0,20,2662.143828
0,20,2664.234804
0,20,2666.749806
0,20,2669.097827
0,20,2671.517806
0,20,2674.097804
0,20,2676.297828
0,20,2677.916806
0,20,2682.440804
0,20,2684.627829
0,20,2686.606806
0,20,2688.892805
0,20,2690.838804
0,20,2693.681805
0,20,2695.809804
0,20,2697.672804
0,20,2700.297804
0,20,2702.140804
0,20,2704.105805
0,20,2706.352829
0,20,2710.172806
0,20,2712.051804
0,20,2714.514804
0,20,2716.463807
0,20,2718.121806
0,20,2719.881804
0,20,2721.842804
0,20,2723.917804
0,20,2726.214828
0,20,2728.423804
0,20,2730.295829
0,20,2732.164829
0,20,2734.046829
0,20,2735.860804
0,20,2737.516829
0,20,2739.233829
0,20,2741.377804
0,20,2743.158829
0,20,2745.347806
0,20,2747.302807
0,20,2749.800807
0,20,2751.732806
0,20,2753.410805
0,20,2756.344805
0,20,2759.321805
0,20,2761.599807
0,20,2763.589804
0,20,2765.513829
0,20,2768.173806
0,20,2773.643807
0,20,2775.386808
0,20,2777.897804
0,20,2781.741804
0,20,2783.334829
0,20,2785.152829
0,20,2787.362805
0,20,2789.545804
0,20,2791.835807
0,20,2793.904806
0,20,2796.351805
0,20,2798.128829
0,20,2801.195829
0,20,2803.32883
0,20,2805.570805
0,20,2807.229806
0,20,2810.029805
0,20,2811.660805
0,20,2813.89683
0,17,2815.877839
0,20,2817.877829
0,20,2820.566828
0,20,2823.571837
0,20,2825.788829
0,20,2827.535804
0,20,2829.512828
0,20,2831.713806
0,20,2833.824804
0,20,2836.266805
0,20,2838.172804
0,20,2840.562807
0,20,2842.304828
0,20,2844.192806
0,20,2847.140804
0,20,2848.876804
0,20,2851.176829
0,20,2852.824807
0,20,2854.589804
0,20,2857.399829
0,20,2859.443804
0,20,2861.892804
0,20,2863.916804
0,20,2866.040805
0,20,2868.001827
0,20,2870.486807
0,20,2872.292806
0,20,2874.191805
0,20,2876.069807
0,20,2878.709807
0,20,2880.571804
0,20,2883.459829
0,20,2885.314804
0,20,2888.182803
0,20,2891.406806
0,20,2893.561806
0,20,2895.871804
0,20,2899.044804
0,20,2902.361806
0,20,2904.313804
0,20,2906.525807
1,14,2909.91883
0,20,2911.896804
0,20,2913.775804
0,20,2915.449829
0,20,2918.129806
0,20,2919.831804
0,20,2921.974807
0,20,2924.133805
0,20,2925.872804
0,20,2927.780804
0,20,2929.757804
0,20,2932.033804
0,20,2935.731805
0,20,2937.389807
0,20,2941.762806
0,20,2944.034807
0,20,2945.900807
0,20,2947.809804
0,20,2950.320805
0,20,2952.482804
0,19,2955.90384
0,20,2958.551806
0,20,2960.285828
0,20,2962.174829
0,20,2964.926805
0,20,2967.060829
0,18,2969.837839
0,20,2971.749806
0,16,2974.331841
0,20,2976.161827
0,19,2979.312804
0,17,2982.559843
0,11,2989.834806
0,12,2991.687804
0,11,2994.697804
0,19,3000.277842
0,11,3002.597804
0,11,3005.399841
0,11,3008.808828
1,8,3010.545839
1,14,3013.082842
0,10,3016.820843
0,17,3019.965807
0,14,3022.396841
0,11,3025.028841
0,13,3026.630841
0,14,3029.524828
1,18,3032.129828
0,15,3034.918841
0,14,3037.948842
0,20,3041.389804
0,16,3044.256839
0,9,3046.300842
1,8,3048.206804
0,8,3050.961841
0,8,3053.26384
0,8,3057.41484
0,8,3059.69484
0,8,3062.262841
0,8,3063.754841
0,8,3065.626806
0,8,3067.488806
0,8,3069.594806
0,9,3071.772804
0,8,3073.878804
0,8,3077.079828
0,8,3078.755829
0,8,3081.60184
1,8,3084.519804
1,8,3086.863804
1,9,3089.387806
0,10,3091.341841
1,10,3094.370806
1,9,3097.223804
0,8,3099.251806
0,9,3101.05384
0,8,3104.156842
0,7,3106.088804
0,8,3108.241841
0,12,3110.943806
0,12,3112.566842
0,9,3114.998806
0,8,3116.705842
1,8,3121.244807
0,8,3124.073807
1,8,3126.119804
0,8,3128.189806
0,8,3129.79484
0,8,3131.94084
0,8,3134.055804
0,9,3137.885806
0,9,3139.829804
0,8,3141.478806
0,9,3143.302804
0,8,3144.779837
0,8,3147.152828
0,8,3149.385807
0,8,3151.209806
0,8,3154.959806
0,8,3156.970804
0,8,3158.954828
0,8,3160.656804
0,8,3162.899894
0,8,3164.680892
0,8,3168.255857
0,8,3170.083892
0,8,3171.941891
1,8,3173.791855
0,8,3175.676855
0,8,3177.667856
0,8,3179.772892
0,8,3182.520854
0,8,3184.925892
0,8,3188.196892
0,8,3190.575857
0,8,3193.187857
0,8,3195.355891
0,8,3197.321892
1,9,3199.434891
0,8,3201.855855
0,8,3203.919857
0,8,3205.561855
0,8,3207.766858
0,8,3209.970855
0,8,3211.721857
0,8,3213.645857
0,8,3216.050857
0,8,3218.347892
0,9,3220.279857
0,8,3222.834857
1,8,3224.866854
0,8,3227.332856
1,8,3229.463857
0,8,3231.083893
1,9,3234.145857
0,8,3236.394857
0,7,3238.130892
0,8,3240.472855
0,8,3242.062854
0,8,3243.89189
1,8,3245.709857
0,8,3248.011892
1,7,3250.674857
1,7,3253.359857
1,7,3255.358857
0,8,3257.366855
1,8,3259.431857
0,8,3266.876857
1,8,3270.529857
0,7,3272.432892
0,8,3274.211857
1,8,3276.637857
1,8,3279.194857
0,8,3281.743891
0,8,3286.033894
1,8,3289.433891
0,8,3291.367857
0,8,3293.560857
0,8,3295.811857
1,8,3298.674857
0,8,3300.727891
0,8,3302.473891
0,8,3306.515857
0,8,3308.661857
0,8,3311.162855
0,8,3313.966892
0,8,3316.424855
0,8,3321.894855
0,8,3323.719893
0,8,3326.630892
1,8,3329.426855
0,8,3331.537892
0,8,3333.89589
0,8,3336.286892
0,8,3340.307854
0,8,3342.033857
0,8,3343.836855
0,8,3345.952892
0,8,3348.037892
0,8,3349.665891
0,8,3353.397855
0,8,3357.366891
0,8,3359.848857
0,8,3361.771879
0,8,3363.869892
0,8,3365.878856
0,8,3367.760857
0,8,3370.285892
0,8,3372.680877
0,8,3374.611857
0,8,3376.975857
0,8,3378.921857
0,8,3381.100854
0,8,3382.897857
0,8,3385.609891
0,8,3388.191891
0,8,3390.802891
0,8,3393.440879
0,8,3395.646854
0,8,3397.832891
0,8,3400.249891
0,8,3402.219891
0,8,3406.640855
1,8,3408.474857
1,8,3410.912855
0,8,3413.738854
0,8,3416.512854
1,7,3418.756857
0,7,3420.503881
0,7,3422.633855
0,8,3425.289892
1,8,3427.488857
1,7,3429.167892
0,7,3430.604857
1,8,3432.923857
1,8,3435.150857
0,8,3440.510893
1,8,3442.736857
0,8,3445.089857
1,7,3447.193857
0,7,3448.749892
1,7,3450.356857
1,7,3452.784857
1,8,3454.965854
1,7,3456.735855
1,7,3458.543857
0,7,3460.210857
0,8,3462.282892
0,8,3464.571856
0,8,3467.181857
0,8,3469.190892
0,7,3471.728857
0,8,3474.041891
0,8,3478.006892
0,8,3481.83889
0,8,3484.180855
0,8,3486.211857
0,8,3488.257855
0,8,3492.277892
0,8,3494.208891
0,8,3499.551857
0,8,3501.826892
0,7,3504.286891
0,7,3505.919892
0,8,3507.95889
0,7,3509.325857
0,8,3513.661857
1,8,3515.688857
1,7,3517.687855
1,7,3519.643892
1,7,3522.02589
0,7,3523.891855
0,7,3526.810857
0,7,3530.085891
1,7,3533.112891
1,7,3534.833854
0,7,3536.515855
0,8,3538.388857
1,8,3540.774892
0,7,3543.963892
0,8,3546.145857
0,7,3547.949892
1,7,3550.087855
1,8,3552.481857
0,8,3555.204857
0,7,3559.186891
0,7,3560.990857
1,7,3563.368856
0,8,3565.599857
0,7,3567.995892
1,7,3571.767857
1,7,3575.913855
1,8,3579.237893
0,8,3581.018892
1,8,3583.045857
0,8,3586.969891
0,8,3589.247857
1,8,3592.57889
0,8,3594.588855
1,7,3596.999891
0,7,3599.098855
0,7,3601.026857
0,7,3603.10789
1,7,3606.340855
1,8,3608.815855
0,8,3611.284893
1,7,3613.416855
0,8,3615.411891
0,8,3619.877889
0,7,3622.682892
1,8,3625.345892
1,7,3627.495857
0,7,3629.41389
0,7,3631.138855
0,7,3632.955855
1,8,3636.492854
1,7,3638.605857
1,7,3640.396893
1,7,3643.190855
1,7,3645.581857
1,7,3648.888856
0,7,3650.630857
1,7,3652.575857
0,8,3654.484857
1,8,3656.63489
0,7,3658.654857
1,7,3662.207855
0,8,3665.387887
0,7,3667.758885
0,8,3670.770886
1,8,3673.549857
1,8,3675.975857
0,8,3678.75789
1,7,3680.606892
1,7,3682.389892
1,8,3684.33789
0,7,3686.019895
1,7,3688.446855
0,8,3690.645857
0,7,3692.383879
0,8,3694.740857
1,8,3698.154891
0,8,3700.045891
0,8,3702.323892
1,7,3704.879892
0,7,3708.079892
0,7,3709.999857
0,7,3711.780854
0,7,3714.093893
0,7,3717.980858
0,7,3719.625857
1,7,3722.34988
0,7,3724.244855
0,7,3725.984857
0,8,3729.502893
0,8,3731.931856
0,7,3734.147855
1,7,3735.895893
0,7,3740.160857
1,7,3742.040891
0,7,3744.076857
0,7,3745.657892
0,8,3748.495892
0,8,3753.509857
0,7,3755.643855
0,7,3758.443857
1,8,3760.931891
0,8,3762.848857
1,7,3765.47589
0,7,3768.612857
0,7,3770.326893
1,8,3772.723891
1,7,3774.760892
0,7,3776.762857
1,7,3779.284855
0,8,3781.582857
1,7,3783.673857
0,7,3785.391891
1,8,3788.80389
1,8,3793.852854
1,8,3796.412891
0,8,3799.794891
1,8,3801.921892
0,8,3804.806855
1,8,3806.776892
0,7,3808.283911
1,7,3810.237892
0,7,3812.865855
1,7,3816.309886
0,7,3818.337892
0,7,3820.266857
0,7,3822.042858
0,7,3823.913855
1,7,3825.749857
0,7,3827.899857
0,8,3829.977854
0,8,3831.913856
0,8,3833.773854
0,7,3835.462855
0,7,3837.114891
0,8,3839.17789
1,8,3841.079857
0,7,3843.194859
0,7,3845.773892
0,8,3847.740855
0,7,3849.799855
1,7,3852.028856
1,7,3854.250892
0,7,3856.180857
1,7,3858.27389
0,7,3860.366855
0,7,3862.146854
0,7,3864.195857
0,7,3866.565855
0,7,3868.210892
0,7,3869.917857
1,7,3871.671855
1,7,3874.091891
1,7,3876.790855
0,7,3878.821892
1,7,3881.868854
0,7,3885.065857
0,7,3887.258857
0,7,3889.121891
0,7,3895.573857
0,8,3897.411854
1,7,3900.083891
1,7,3902.956857
1,7,3905.041857
1,7,3906.685854
0,7,3908.311854
1,8,3910.339857
0,7,3912.036857
1,7,3914.414893
1,8,3916.848893
0,7,3920.148854
1,7,3922.855857
0,7,3924.489892
0,7,3926.507857
0,7,3928.468892
1,7,3930.652892
0,7,3932.261855
1,7,3934.934891
0,7,3938.050893
0,7,3940.318857
0,7,3942.313891
0,7,3944.213891
0,7,3946.622893
1,7,3948.642857
0,8,3951.758855
1,8,3953.888854
0,7,3956.634857
0,7,3959.129856
0,7,3961.301891
0,7,3963.162857
0,7,3964.982892
0,7,3966.660892
0,7,3968.938857
1,8,3970.726856
0,7,3972.950855
1,7,3979.811855
1,7,3981.688891
0,7,3984.640857
1,7,3986.282891
0,7,3988.087855
1,8,3989.880891
1,7,3991.732857
0,7,3994.58489
0,7,3996.457855
0,7,3998.280854
1,8,4001.974887
1,7,4004.191857
0,7,4006.520854
1,7,4009.292892
0,7,4011.174893
0,7,4013.137893
0,7,4014.990886
0,7,4017.352857
0,7,4023.107856
